672000,59
673000,98
674000,82
675000,74
676000,99
677000,70
678000,103
679000,83
680000,90
681000,85
682000,70
683000,95
684000,63
685000,96
686000,61
687000,94
688000,63
689000,95
690000,90
691000,82
692000,84
693000,80
694000,78
695000,92
696000,72
697000,92
698000,64
699000,92
700000,78
701000,88
702000,77
703000,78
704000,92
705000,66
706000,102
707000,63
708000,94
709000,88
710000,83
711000,82
712000,83
713000,97
714000,65
715000,98
716000,63
717000,98
718000,77
719000,85
720000,75
721000,106
722000,89
723000,75
724000,104
725000,100
726000,88
727000,110
728000,66
729000,109
730000,141
731000,79
732000,116
733000,66
734000,108
735000,94
736000,83
737000,118
738000,94
739000,89
740000,100
741000,78
742000,97
743000,77
744000,101
745000,136
746000,101
747000,101
748000,86
749000,90
750000,78
751000,101
752000,96
753000,70
754000,109
755000,68
756000,99
757000,92
758000,74
759000,107
760000,81
761000,103
762000,69
763000,107
764000,93
765000,91
766000,102
767000,70
768000,82
769000,92
770000,118
771000,83
772000,87
773000,74
774000,69
775000,80
776000,76
777000,79
778000,95
779000,76
780000,120
781000,72
782000,77
783000,75
784000,113
785000,68
786000,79
787000,70
788000,83
789000,73
790000,95
791000,166
792000,69
793000,69
794000,118
795000,126
796000,142
797000,85
798000,90
799000,107
800000,94
801000,143
802000,72
803000,148
804000,99
805000,106
806000,75
807000,80
808000,74
809000,81
810000,96
811000,139
812000,153
813000,98
814000,106
815000,88
816000,115
817000,140
818000,105
819000,112
820000,172
821000,85
822000,142
823000,75
824000,84
825000,80
826000,82
827000,99
828000,78
829000,146
830000,173
831000,98
832000,121
833000,91
834000,79
835000,115
836000,79
837000,90
838000,202
839000,108
840000,176
841000,78
842000,117
843000,120
844000,89
845000,129
846000,103
847000,127
848000,158
849000,80
850000,120
851000,81
852000,112
853000,105
854000,101
855000,182
856000,135
857000,230
858000,77
859000,80
860000,93
861000,88
862000,98
863000,157
864000,159
865000,97
866000,112
867000,105
868000,85
869000,137
870000,183
871000,83
872000,159
873000,91
874000,100
875000,85
876000,104
877000,101
878000,78
879000,102
880000,150
881000,152
882000,131
883000,177
884000,90
885000,132
886000,123
887000,206
888000,95
889000,172
890000,199
891000,96
892000,80
893000,86
894000,104
895000,123
896000,141
897000,138
898000,87
899000,110
900000,95
901000,135
902000,105
903000,144
904000,132
905000,108
906000,97
907000,82
908000,104
909000,86
910000,153
911000,93
912000,154
913000,200
914000,83
915000,90
916000,86
917000,97
918000,92
919000,102
920000,100
921000,141
922000,142
923000,123
924000,97
925000,207
926000,99
927000,112
928000,117
929000,106
930000,187
931000,90
932000,116
933000,111
934000,93
935000,120
936000,129
937000,110
938000,149
939000,141
940000,144
941000,85
942000,90
943000,85
944000,91
945000,204
946000,185
947000,105
948000,142
949000,254
950000,240
951000,182
952000,155
953000,138
954000,169
955000,96
956000,123
957000,158
958000,137
959000,92
960000,133
961000,90
962000,91
963000,123
964000,120
965000,160
966000,181
967000,162
968000,115
969000,88
970000,134
971000,109
972000,106
973000,114
974000,157
975000,141
976000,142
977000,92
978000,102
979000,88
980000,116
981000,90
982000,193
983000,93
984000,111
985000,108
986000,107
987000,107
988000,144
989000,144
990000,205
991000,128
992000,172
993000,98
994000,135
995000,134
996000,153
997000,154
998000,125
999000,112
1000000,109
1001000,114
1002000,125
1003000,95
1004000,208
1005000,178
1006000,152
1007000,115
1008000,128
1009000,126
1010000,182
1011000,224
1012000,134
1013000,94
1014000,96
1015000,90
1016000,166
1017000,92
1018000,117
1019000,184
1020000,158
1021000,125
1022000,134
1023000,147
1024000,226
1025000,201
1026000,94
1027000,124
1028000,123
1029000,127
1030000,105
1031000,125
1032000,150
1033000,122
1034000,122
1035000,94
1036000,101
1037000,94
1038000,103
1039000,106
1040000,149
1041000,212
1042000,91
1043000,104
1044000,110
1045000,127
1046000,136
1047000,163
1048000,200
1049000,138
1050000,129
1051000,108
1052000,115
1053000,126
1054000,155
1055000,173
1056000,189
1057000,173
1058000,103
1059000,103
1060000,177
1061000,128
1062000,197
1063000,117
1064000,98
1065000,109
1066000,116
1067000,101
1068000,106
1069000,172
1070000,215
1071000,95
1072000,107
1073000,109
1074000,103
1075000,107
1076000,173
1077000,278
1078000,134
1079000,105
1080000,251
1081000,129
1082000,168
1083000,142
1084000,128
1085000,102
1086000,97
1087000,105
1088000,97
1089000,104
1090000,131
1091000,122
1092000,192
1093000,100
1094000,107
1095000,107
1096000,99
1097000,105
1098000,161
1099000,151
1100000,130
1101000,145
1102000,99
1103000,107
1104000,111
1105000,99
1106000,133
1107000,126
1108000,160
1109000,139
1110000,176
1111000,130
1112000,133
1113000,244
1114000,115
1115000,100
1116000,111
1117000,117
1118000,100
1119000,112
1120000,240
1121000,184
1122000,115
1123000,139
1124000,139
1125000,135
1126000,155
1127000,196
1128000,184
1129000,114
1130000,156
1131000,193
1132000,116
1133000,239
1134000,134
1135000,127
1136000,102
1137000,132
1138000,135
1139000,124
1140000,228
1141000,116
1142000,148
1143000,155
1144000,148
1145000,134
1146000,221
1147000,171
1148000,137
1149000,136
1150000,174
1151000,136
1152000,193
1153000,195
1154000,193
1155000,149
1156000,145
1157000,139
1158000,223
1159000,114
1160000,139
1161000,118
1162000,118
1163000,107
1164000,123
1165000,156
1166000,150
1167000,175
1168000,148
1169000,142
1170000,180
1171000,171
1172000,257
1173000,121
1174000,116
1175000,105
1176000,122
1177000,116
1178000,127
1179000,144
1180000,179
1181000,129
1182000,106
1183000,108
1184000,109
1185000,112
1186000,178
1187000,232
1188000,122
1189000,125
1190000,170
1191000,138
1192000,193
1193000,194
1194000,114
1195000,106
1196000,121
1197000,140
1198000,141
1199000,187
1200000,188
1201000,129
1202000,137
1203000,125
1204000,128
1205000,112
1206000,307
1207000,214
1208000,155
1209000,255
1210000,251
1211000,182
1212000,266
1213000,383
1214000,275
1215000,235
1216000,238
1217000,110
1218000,115
1219000,206
1220000,201
1221000,114
1222000,125
1223000,121
1224000,130
1225000,117
1226000,176
1227000,145
1228000,147
1229000,145
1230000,166
1231000,149
1232000,199
1233000,174
1234000,123
1235000,127
1236000,127
1237000,126
1238000,110
1239000,191
1240000,217
1241000,129
1242000,152
1243000,142
1244000,151
1245000,114
1246000,207
1247000,134
1248000,113
1249000,126
1250000,173
1251000,131
1252000,242
1253000,178
1254000,142
1255000,140
1256000,119
1257000,131
1258000,239
1259000,183
1260000,162
1261000,140
1262000,147
1263000,142
1264000,233
1265000,113
1266000,144
1267000,139
1268000,183
1269000,153
1270000,259
1271000,146
1272000,113
1273000,115
1274000,126
1275000,134
1276000,140
1277000,167
1278000,167
1279000,115
1280000,135
1281000,118
1282000,116
1283000,120
1284000,142
1285000,173
1286000,165
1287000,187
1288000,162
1289000,153
1290000,277
1291000,162
1292000,147
1293000,145
1294000,147
1295000,160
1296000,134
1297000,182
1298000,151
1299000,150
1300000,204
1301000,180
1302000,271
1303000,114
1304000,128
1305000,134
1306000,153
1307000,163
1308000,202
1309000,162
1310000,137
1311000,126
1312000,125
1313000,156
1314000,138
1315000,199
1316000,128
1317000,131
1318000,130
1319000,138
1320000,151
1321000,403
1322000,124
1323000,128
1324000,132
1325000,122
1326000,173
1327000,237
1328000,143
1329000,157
1330000,170
1331000,165
1332000,131
1333000,212
1334000,139
1335000,156
1336000,158
1337000,157
1338000,260
1339000,120
1340000,234
1341000,166
1342000,198
1343000,233
1344000,213
1345000,185
1346000,172
1347000,214
1348000,283
1349000,184
1350000,213
1351000,158
1352000,158
1353000,270
1354000,159
1355000,158
1356000,162
1357000,161
1358000,238
1359000,195
1360000,145
1361000,130
1362000,124
1363000,128
1364000,130
1365000,138
1366000,210
1367000,136
1368000,130
1369000,124
1370000,176
1371000,291
1372000,134
1373000,141
1374000,167
1375000,198
1376000,201
1377000,197
1378000,132
1379000,122
1380000,148
1381000,136
1382000,124
1383000,132
1384000,261
1385000,129
1386000,126
1387000,212
1388000,123
1389000,190
1390000,197
1391000,182
1392000,127
1393000,128
1394000,134
1395000,155
1396000,229
1397000,123
1398000,128
1399000,138
1400000,172
1401000,200
1402000,216
1403000,196
1404000,166
1405000,183
1406000,177
1407000,220
1408000,177
1409000,156
1410000,165
1411000,138
1412000,194
1413000,127
1414000,169
1415000,158
1416000,182
1417000,160
1418000,175
1419000,227
1420000,174
1421000,161
1422000,149
1423000,130
1424000,278
1425000,140
1426000,135
1427000,138
1428000,163
1429000,170
1430000,316
1431000,151
1432000,150
1433000,163
1434000,156
1435000,182
1436000,218
1437000,149
1438000,152
1439000,130
1440000,161
1441000,313
1442000,279
1443000,129
1444000,248
1445000,306
1446000,285
1447000,207
1448000,165
1449000,270
1450000,294
1451000,193
1452000,177
1453000,194
1454000,276
1455000,143
1456000,152
1457000,165
1458000,179
1459000,300
1460000,165
1461000,138
1462000,143
1463000,144
1464000,184
1465000,245
1466000,170
1467000,169
1468000,173
1469000,159
1470000,203
1471000,205
1472000,138
1473000,153
1474000,167
1475000,240
1476000,218
1477000,137
1478000,142
1479000,140
1480000,189
1481000,316
1482000,249
1483000,151
1484000,154
1485000,146
1486000,202
1487000,142
1488000,161
1489000,167
1490000,193
1491000,330
1492000,166
1493000,180
1494000,154
1495000,152
1496000,229
1497000,227
1498000,157
1499000,158
1500000,177
1501000,163
1502000,217
1503000,189
1504000,137
1505000,138
1506000,148
1507000,255
1508000,259
1509000,158
1510000,212
1511000,160
1512000,248
1513000,178
1514000,164
1515000,168
1516000,174
1517000,289
1518000,208
1519000,161
1520000,250
1521000,189
1522000,181
1523000,202
1524000,149
1525000,141
1526000,263
1527000,265
1528000,144
1529000,140
1530000,160
1531000,141
1532000,164
1533000,264
1534000,182
1535000,169
1536000,219
1537000,273
1538000,238
1539000,204
1540000,221
1541000,157
1542000,241
1543000,202
1544000,173
1545000,170
1546000,162
1547000,183
1548000,274
1549000,163
1550000,204
1551000,191
1552000,214
1553000,180
1554000,153
1555000,168
1556000,169
1557000,192
1558000,234
1559000,176
1560000,206
1561000,176
1562000,304
1563000,224
1564000,169
1565000,167
1566000,172
1567000,213
1568000,309
1569000,180
1570000,200
1571000,210
1572000,229
1573000,187
1574000,176
1575000,200
1576000,204
1577000,236
1578000,174
1579000,182
1580000,189
1581000,211
1582000,231
1583000,177
1584000,267
1585000,171
1586000,274
1587000,189
1588000,144
1589000,186
1590000,181
1591000,286
1592000,171
1593000,158
1594000,167
1595000,177
1596000,166
1597000,282
1598000,166
1599000,146
1600000,162
1601000,147
1602000,258
1603000,167
1604000,163
1605000,169
1606000,167
1607000,216
1608000,227
1609000,159
1610000,261
1611000,193
1612000,221
1613000,183
1614000,164
1615000,159
1616000,165
1617000,174
1618000,305
1619000,174
1620000,199
1621000,182
1622000,257
1623000,180
1624000,160
1625000,163
1626000,174
1627000,403
1628000,159
1629000,162
1630000,195
1631000,165
1632000,295
1633000,183
1634000,193
1635000,187
1636000,205
1637000,283
1638000,178
1639000,186
1640000,242
1641000,302
1642000,184
1643000,187
1644000,188
1645000,188
1646000,256
1647000,194
1648000,299
1649000,310
1650000,413
1651000,229
1652000,148
1653000,240
1654000,218
1655000,154
1656000,152
1657000,185
1658000,249
1659000,251
1660000,249
1661000,165
1662000,152
1663000,204
1664000,208
1665000,207
1666000,185
1667000,184
1668000,214
1669000,238
1670000,174
1671000,158
1672000,159
1673000,209
1674000,226
1675000,156
1676000,265
1677000,189
1678000,229
1679000,200
1680000,191
1681000,157
1682000,168
1683000,221
1684000,275
1685000,197
1686000,209
1687000,316
1688000,229
1689000,185
1690000,224
1691000,207
1692000,192
1693000,205
1694000,192
1695000,262
1696000,226
1697000,213
1698000,192
1699000,210
1700000,214
1701000,237
1702000,218
1703000,234
1704000,204
1705000,200
1706000,238
1707000,182
1708000,192
1709000,186
1710000,292
1711000,254
1712000,218
1713000,214
1714000,231
1715000,228
1716000,190
1717000,187
1718000,203
1719000,241
1720000,195
1721000,165
1722000,168
1723000,169
1724000,276
1725000,222
1726000,166
1727000,238
1728000,219
1729000,268
1730000,214
1731000,190
1732000,224
1733000,161
1734000,224
1735000,187
1736000,211
1737000,188
1738000,286
1739000,162
1740000,192
1741000,179
1742000,211
1743000,258
1744000,178
1745000,211
1746000,188
1747000,164
1748000,288
1749000,213
1750000,182
1751000,186
1752000,203
1753000,307
1754000,325
1755000,393
1756000,301
1757000,260
1758000,326
1759000,316
1760000,411
1761000,219
1762000,272
1763000,179
1764000,176
1765000,174
1766000,298
1767000,206
1768000,178
1769000,240
1770000,312
1771000,264
1772000,178
1773000,176
1774000,178
1775000,313
1776000,176
1777000,176
1778000,174
1779000,193
1780000,323
1781000,193
1782000,176
1783000,175
1784000,180
1785000,252
1786000,227
1787000,197
1788000,199
1789000,291
1790000,204
1791000,214
1792000,316
1793000,352
1794000,192
1795000,197
1796000,224
1797000,337
1798000,169
1799000,207
1800000,170
1801000,170
1802000,184
1803000,227
1804000,175
1805000,175
1806000,207
1807000,185
1808000,225
1809000,214
1810000,256
1811000,308
1812000,210
1813000,196
1814000,209
1815000,258
1816000,244
1817000,203
1818000,244
1819000,250
1820000,343
1821000,277
1822000,199
1823000,275
1824000,246
1825000,201
1826000,244
1827000,292
1828000,235
1829000,186
1830000,221
1831000,232
1832000,321
1833000,170
1834000,173
1835000,169
1836000,255
1837000,213
1838000,191
1839000,174
1840000,191
1841000,199
1842000,263
1843000,216
1844000,175
1845000,236
1846000,269
1847000,172
1848000,244
1849000,169
1850000,338
1851000,202
1852000,174
1853000,181
1854000,210
1855000,356
1856000,171
1857000,177
1858000,209
1859000,303
1860000,239
1861000,294
1862000,351
1863000,306
1864000,337
1865000,337
1866000,400
1867000,262
1868000,285
1869000,333
1870000,450
1871000,358
1872000,288
1873000,171
1874000,170
1875000,335
1876000,203
1877000,184
1878000,174
1879000,239
1880000,235
1881000,285
1882000,211
1883000,362
1884000,216
1885000,200
1886000,234
1887000,250
1888000,213
1889000,192
1890000,202
1891000,174
1892000,285
1893000,225
1894000,206
1895000,208
1896000,346
1897000,207
1898000,214
1899000,202
1900000,228
1901000,314
1902000,234
1903000,204
1904000,296
1905000,276
1906000,233
1907000,215
1908000,343
1909000,186
1910000,188
1911000,177
1912000,187
1913000,240
1914000,184
1915000,211
1916000,194
1917000,244
1918000,270
1919000,190
1920000,211
1921000,226
1922000,337
1923000,233
1924000,237
1925000,198
1926000,246
1927000,257
1928000,265
1929000,364
1930000,257
1931000,178
1932000,216
1933000,225
1934000,262
1935000,223
1936000,255
1937000,219
1938000,260
1939000,245
1940000,238
1941000,214
1942000,239
1943000,225
1944000,254
1945000,229
1946000,314
1947000,174
1948000,175
1949000,174
1950000,248
1951000,271
1952000,195
1953000,219
1954000,289
1955000,230
1956000,194
1957000,266
1958000,191
1959000,197
1960000,262
1961000,210
1962000,221
1963000,390
1964000,232
1965000,203
1966000,270
1967000,296
1968000,290
1969000,295
1970000,369
1971000,239
1972000,212
1973000,225
1974000,373
1975000,183
1976000,199
1977000,247
1978000,366
1979000,199
1980000,226
1981000,212
1982000,335
1983000,243
1984000,214
1985000,304
1986000,302
1987000,192
1988000,215
1989000,208
1990000,266
1991000,188
1992000,190
1993000,190
1994000,350
1995000,215
1996000,229
1997000,235
1998000,374
1999000,243
2000000,358
2001000,264
2002000,440
2003000,604
2004000,337
2005000,249
2006000,284
2007000,295
2008000,262
2009000,451
2010000,383
2011000,262
2012000,304
2013000,327
2014000,278
2015000,416
2016000,310
2017000,308
2018000,227
2019000,326
2020000,215
2021000,200
2022000,309
2023000,285
2024000,210
2025000,190
2026000,295
2027000,251
2028000,194
2029000,267
2030000,280
2031000,346
2032000,203
2033000,208
2034000,333
2035000,187
2036000,190
2037000,185
2038000,190
2039000,262
2040000,262
2041000,216
2042000,236
2043000,367
2044000,252
2045000,238
2046000,331
2047000,261
2048000,301
2049000,236
2050000,388
2051000,274
2052000,347
2053000,394
2054000,345
2055000,352
2056000,305
2057000,191
2058000,217
2059000,294
2060000,322
2061000,301
2062000,328
2063000,332
2064000,274
2065000,244
2066000,348
2067000,289
2068000,229
2069000,293
2070000,292
2071000,239
2072000,369
2073000,255
2074000,226
2075000,221
2076000,305
2077000,246
2078000,216
2079000,206
2080000,280
2081000,245
2082000,249
2083000,274
2084000,262
2085000,240
2086000,200
2087000,198
2088000,219
2089000,319
2090000,241
2091000,226
2092000,286
2093000,369
2094000,229
2095000,207
2096000,273
2097000,229
2098000,212
2099000,229
2100000,328
2101000,213
2102000,204
2103000,203
2104000,287
2105000,388
2106000,210
2107000,220
2108000,283
2109000,303
2110000,244
2111000,354
2112000,211
2113000,204
2114000,215
2115000,310
2116000,273
2117000,223
2118000,218
2119000,374
2120000,243
2121000,257
2122000,288
2123000,335
2124000,205
2125000,201
2126000,289
2127000,378
2128000,256
2129000,252
2130000,307
2131000,209
2132000,262
2133000,223
2134000,275
2135000,217
2136000,203
2137000,230
2138000,271
2139000,216
2140000,216
2141000,205
2142000,236
2143000,206
2144000,239
2145000,214
2146000,294
2147000,275
2148000,248
2149000,249
2150000,341
2151000,267
2152000,272
2153000,283
2154000,299
2155000,227
2156000,213
2157000,299
2158000,283
2159000,215
2160000,255
2161000,310
2162000,334
2163000,248
2164000,293
2165000,286
2166000,213
2167000,204
2168000,220
2169000,283
2170000,215
2171000,211
2172000,223
2173000,323
2174000,204
2175000,209
2176000,273
2177000,355
2178000,214
2179000,214
2180000,324
2181000,278
2182000,213
2183000,217
2184000,225
2185000,332
2186000,263
2187000,247
2188000,386
2189000,233
2190000,245
2191000,299
2192000,290
2193000,274
2194000,241
2195000,323
2196000,211
2197000,219
2198000,206
2199000,307
2200000,224
2201000,208
2202000,284
2203000,254
2204000,273
2205000,225
2206000,304
2207000,208
2208000,293
2209000,239
2210000,304
2211000,377
2212000,237
2213000,285
2214000,368
2215000,213
2216000,208
2217000,270
2218000,312
2219000,230
2220000,258
2221000,336
2222000,266
2223000,230
2224000,280
2225000,297
2226000,234
2227000,238
2228000,344
2229000,216
2230000,266
2231000,215
2232000,280
2233000,214
2234000,213
2235000,245
2236000,349
2237000,275
2238000,248
2239000,248
2240000,317
2241000,273
2242000,213
2243000,349
2244000,261
2245000,216
2246000,214
2247000,369
2248000,212
2249000,217
2250000,309
2251000,423
2252000,377
2253000,384
2254000,201
2255000,222
2256000,313
2257000,401
2258000,237
2259000,219
2260000,325
2261000,260
2262000,240
2263000,271
2264000,384
2265000,221
2266000,222
2267000,288
2268000,326
2269000,234
2270000,318
2271000,399
2272000,223
2273000,239
2274000,355
2275000,254
2276000,266
2277000,330
2278000,357
2279000,280
2280000,360
2281000,328
2282000,263
2283000,258
2284000,284
2285000,240
2286000,221
2287000,331
2288000,349
2289000,235
2290000,255
2291000,394
2292000,228
2293000,240
2294000,313
2295000,368
2296000,227
2297000,290
2298000,338
2299000,217
2300000,264
2301000,399
2302000,246
2303000,241
2304000,248
2305000,388
2306000,210
2307000,211
2308000,215
2309000,368
2310000,327
2311000,221
2312000,307
2313000,286
2314000,358
2315000,250
2316000,279
2317000,219
2318000,295
2319000,400
2320000,257
2321000,221
2322000,311
2323000,282
2324000,266
2325000,262
2326000,291
2327000,236
2328000,234
2329000,282
2330000,379
2331000,238
2332000,296
2333000,388
2334000,266
2335000,255
2336000,343
2337000,273
2338000,213
2339000,283
2340000,374
2341000,282
2342000,409
2343000,324
2344000,297
2345000,259
2346000,273
2347000,230
2348000,216
2349000,307
2350000,315
2351000,264
2352000,257
2353000,386
2354000,235
2355000,235
2356000,339
2357000,260
2358000,219
2359000,276
2360000,407
2361000,255
2362000,328
2363000,397
2364000,246
2365000,284
2366000,301
2367000,278
2368000,264
2369000,220
2370000,350
2371000,239
2372000,257
2373000,414
2374000,277
2375000,235
2376000,240
2377000,304
2378000,284
2379000,315
2380000,388
2381000,293
2382000,266
2383000,326
2384000,322
2385000,244
2386000,316
2387000,303
2388000,232
2389000,231
2390000,284
2391000,343
2392000,278
2393000,315
2394000,307
2395000,225
2396000,289
2397000,342
2398000,290
2399000,303
2400000,411
2401000,258
2402000,262
2403000,238
2404000,325
2405000,299
2406000,272
2407000,339
2408000,293
2409000,254
2410000,378
2411000,331
2412000,383
2413000,324
2414000,287
2415000,314
2416000,458
2417000,365
2418000,401
2419000,323
2420000,330
2421000,519
2422000,252
2423000,415
2424000,506
2425000,329
2426000,363
2427000,233
2428000,236
2429000,239
2430000,337
2431000,228
2432000,227
2433000,229
2434000,236
2435000,243
2436000,221
2437000,227
2438000,219
2439000,235
2440000,239
2441000,227
2442000,237
2443000,252
2444000,231
2445000,257
2446000,265
2447000,262
2448000,259
2449000,240
2450000,269
2451000,242
2452000,225
2453000,285
2454000,266
2455000,234
2456000,234
2457000,222
2458000,219
2459000,228
2460000,287
2461000,237
2462000,236
2463000,222
2464000,232
2465000,223
2466000,220
2467000,219
2468000,222
2469000,219
2470000,261
2471000,237
2472000,260
2473000,224
2474000,229
2475000,249
2476000,236
2477000,236
2478000,229
2479000,220
2480000,285
2481000,235
2482000,226
2483000,220
2484000,225
2485000,227
2486000,224
2487000,225
2488000,223
2489000,298
2490000,283
2491000,225
2492000,224
2493000,229
2494000,225
2495000,227
2496000,245
2497000,233
2498000,242
2499000,234
